group2	family2	genus2	group	family	genus	taxa	ID	DIN	shortcode	level	gt	sens	exp	refu	SPEAR
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra flavomaculata	20251	NA	leucflav	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra franzi	20381	NA	leucfran	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra fraterna	16563	NA	leucfrat	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra furcatella	21321	NA	leucfurc	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra fusca-Gr.	20151	20381	leucfugr	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra fusca ssp.	21323	NA	leufussp	subspecies	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra gallaeca	20252	NA	leucball	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra gallica	20253	NA	leucgali	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra gardinii	21324	NA	leucgard	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra garumna	20254	NA	leucgaru	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra geniculata	5237	10172	leucgeni	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra graeca	20255	NA	leucgrae	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra handlirschi	5765	663	leuchand	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra helenae	20382	NA	leuchele	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra helvetica	5766	10234	leuchelv	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra hexacantha	5767	NA	leuchexa	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra hexacanthoides	20256	NA	leuchexc	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra hiberiaca	20257	NA	leuchibe	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra hippopoides	20383	NA	leuchipo	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra hippopus	5768	399	leuchipp	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra hippopus-Gr.	20152	20382	leuchigr	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra hirsuta	20258	NA	leuchirs	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra hispanica	20259	NA	leuchisp	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra iliberis	20260	NA	leucilib	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra illiesi	20261	NA	leucilli	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra inermis	5769	400	leuciner	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra inermis-Gr.	5770	20383	leucingr	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra insubrica	5771	NA	leucinsu	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra istenicae	5772	NA	leuciste	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra jahorinensis	20384	NA	leucjaho	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra joani	20262	NA	leucjoan	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra joosti	20263	NA	leucjoos	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra karcali	21325	NA	leuckarc	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra kempnyi	20264	NA	leuckemp	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra ketamensis	21452	NA	leucketa	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra khroumiriensis	21453	NA	leuckhro	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra kumanskii	21326	NA	leuckuma	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra kurui	21327	NA	leuckuru	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra kykladica	20265	NA	leuckykl	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra lamellosa	20266	NA	leuclame	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra leptogaster	5774	215	leuclept	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra leptogaster/major	20441	NA	leuclema	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra ligurica	15592	NA	leucligu	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra lusitanica	20267	NA	leuclusi	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra madritensis	20268	NA	leucmadr	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra major	5775	160	leucmajo	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra major/stupeningi	20743	NA	leucmast	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra malcor	21943	NA	leucmalc	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra malickyi	7965	NA	leucmali	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra marani	20385	NA	leucmara	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra marilouae	21328	NA	leucmalo	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra marinettae	16556	NA	leucmari	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra maroccana	20269	NA	leucmaro	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra martynovi	21329	NA	leucmart	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra medjerdensis	21455	NA	leucmedj	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra meridionalis	15593	NA	leucmeri	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra metsovonica	20270	NA	leucmets	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra microstyla ssp.	21332	NA	leumissp	subspecies	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra minoica	20272	NA	leucmino	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra minuta ssp.	21336	NA	leminssp	subspecies	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra moreae	20273	NA	leucmore	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra mortoni ssp.	21942	NA	leumossp	subspecies	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra moselyi	5778	865	leucmose	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra nigra	5779	306	leucnigr	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra niveola	7344	10235	leucnive	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra occitana	20274	NA	leucocci	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra olympia	20275	NA	leucolym	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra pasquinii	15594	NA	leucpasq	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra prima	5780	401	leucprim	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra pseudocingulata	5781	662	leucpsta	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra pseudocylindrica	20276	NA	leucpseu	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra pseudohippopus	20386	NA	leucpsed	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra pseudorosinae	5782	10236	leucpsae	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra pseudosignifera	5783	216	leucpsra	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra pusilla	5784	NA	leucpusi	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra quadrimaculata	13074	NA	leucquad	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra queyrassiana ssp.	21338	NA	leuqussp	subspecies	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra rauscheri	5785	678	leucraus	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra ravizzai	16561	NA	leucravi	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra rhodoica	20277	NA	leucrhod	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra rosinae	5786	661	leucrosi	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra sanainica	21339	NA	leucsana	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra sartorii	21454	NA	leucsart	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra schistocerca	21340	NA	leucschi	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra schmidi	5787	699	leucschm	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra sesvenna	15595	NA	leucsesv	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra signifera	5789	NA	leucsign	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra silana	15596	NA	leucsila	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra simplex	21341	NA	leucsimp	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra sipahilerae	21342	NA	leucsipa	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra sp.	5790	29	leuctrsp	genus	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra stupeningi	20278	NA	leucstup	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra subalpina	13075	20374	leucsuba	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra svanetica	21343	NA	leucsvan	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra tarnogradskii	21344	NA	leuctarn	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra teriolensis	5791	10237	leucteri	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra theischingeri	21345	NA	leucthei	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra thomasi	20279	NA	leucthom	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra torrenticola	21346	NA	leuctorr	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra transsylvanica	20380	NA	leuctran	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra tunisica	21451	NA	leuctuni	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra uncinata	21347	NA	leucunci	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra vaillanti	21448	NA	leucvail	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra vesulensis	15597	NA	leucvesu	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra vinconi ssp.	19350	NA	leuvissp	subspecies	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra wilmae	20280	NA	leucwilm	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra zangezurica	21348	NA	leuczang	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra zhiltzovae	21349	NA	leuczhil	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctra sp.	Plecoptera	Leuctridae	Leuctra	Leuctra zwicki	16555	NA	leuczwic	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Leuctridae Gen. sp.	Plecoptera	Leuctridae	Leuctridae	Leuctridae Gen. sp.	8437	NA	leucgen.	family	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Pachyleuctra sp.	Plecoptera	Leuctridae	Pachyleuctra	Pachyleuctra benllochi	20288	NA	pachbenl	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Pachyleuctra sp.	Plecoptera	Leuctridae	Pachyleuctra	Pachyleuctra bertrandi	20289	NA	pachbert	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Pachyleuctra sp.	Plecoptera	Leuctridae	Pachyleuctra	Pachyleuctra ribauti	20290	NA	pachriba	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Pachyleuctra sp.	Plecoptera	Leuctridae	Pachyleuctra	Pachyleuctra sp.	20291	NA	pachylsp	genus	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Tyrrhenoleuctra sp.	Plecoptera	Leuctridae	Tyrrhenoleuctra	Tyrrhenoleuctra minuta	13076	NA	tyrrminu	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Tyrrhenoleuctra sp.	Plecoptera	Leuctridae	Tyrrhenoleuctra	Tyrrhenoleuctra minuta/tangerina	21350	NA	tyrrmita	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Tyrrhenoleuctra sp.	Plecoptera	Leuctridae	Tyrrhenoleuctra	Tyrrhenoleuctra sp.	13077	NA	tyrrsp.	genus	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Tyrrhenoleuctra sp.	Plecoptera	Leuctridae	Tyrrhenoleuctra	Tyrrhenoleuctra tangerina	20316	NA	thyrtang	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Leuctridae Gen. sp.	Tyrrhenoleuctra sp.	Plecoptera	Leuctridae	Tyrrhenoleuctra	Tyrrhenoleuctra zavattarii	16197	NA	tyrrzava	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Amphinemura sp.	Plecoptera	Nemouridae	Amphinemura	Amphinemura arcadia	13525	NA	ampharca	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Amphinemura sp.	Plecoptera	Nemouridae	Amphinemura	Amphinemura borealis	4292	167	amphbore	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Amphinemura sp.	Plecoptera	Nemouridae	Amphinemura	Amphinemura chiffensis	21441	NA	amphchif	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Amphinemura sp.	Plecoptera	Nemouridae	Amphinemura	Amphinemura guadarramensis	14653	NA	amphguad	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Amphinemura sp.	Plecoptera	Nemouridae	Amphinemura	Amphinemura hibernatarii	20205	NA	amphhibe	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Amphinemura sp.	Plecoptera	Nemouridae	Amphinemura	Amphinemura mirabilis	21351	NA	amphmira	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Amphinemura sp.	Plecoptera	Nemouridae	Amphinemura	Amphinemura ohridana	21439	NA	amphohri	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Amphinemura sp.	Plecoptera	Nemouridae	Amphinemura	Amphinemura palmeni	14928	NA	amphpalm	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Amphinemura sp.	Plecoptera	Nemouridae	Amphinemura	Amphinemura quadrangularis	20206	NA	amphquad	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Amphinemura sp.	Plecoptera	Nemouridae	Amphinemura	Amphinemura sp.	4293	128	amphinsp	genus	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Amphinemura sp.	Plecoptera	Nemouridae	Amphinemura	Amphinemura sperchiana	20207	NA	amphsper	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Amphinemura sp.	Plecoptera	Nemouridae	Amphinemura	Amphinemura standfussi	4294	168	amphstan	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Amphinemura sp.	Plecoptera	Nemouridae	Amphinemura	Amphinemura standfussi/sulcicollis	13526	NA	amphstsu	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Amphinemura sp.	Plecoptera	Nemouridae	Amphinemura	Amphinemura sulcicollis	4295	169	amphsulc	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Amphinemura sp.	Plecoptera	Nemouridae	Amphinemura	Amphinemura sulcicollis/triangularis	7747	NA	amphsutr	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Amphinemura sp.	Plecoptera	Nemouridae	Amphinemura	Amphinemura trialetica	21352	NA	amphtrle	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Amphinemura sp.	Plecoptera	Nemouridae	Amphinemura	Amphinemura triangularis	4296	788	amphtria	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Nemoura sp.	Plecoptera	Nemouridae	Nemoura	Nemoura aetolica	20281	NA	nemoaeto	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Nemoura sp.	Plecoptera	Nemouridae	Nemoura	Nemoura anas	21946	NA	nemoanas	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Nemoura sp.	Plecoptera	Nemouridae	Nemoura	Nemoura apollo	20282	NA	nemoapol	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Nemoura sp.	Plecoptera	Nemouridae	Nemoura	Nemoura arctica	13527	NA	nemoarct	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Nemoura sp.	Plecoptera	Nemouridae	Nemoura	Nemoura asceta	21944	NA	nemoasce	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Nemoura sp.	Plecoptera	Nemouridae	Nemoura	Nemoura avicularis	6093	852	nemoavic	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Nemoura sp.	Plecoptera	Nemouridae	Nemoura	Nemoura babiagorensis	13528	NA	nemobabi	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Nemoura sp.	Plecoptera	Nemouridae	Nemoura	Nemoura braaschi	20357	NA	nemobraa	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Nemoura sp.	Plecoptera	Nemouridae	Nemoura	Nemoura brevipennis	21353	NA	nemobrev	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Nemoura sp.	Plecoptera	Nemouridae	Nemoura	Nemoura bulgarica	20358	NA	nemobulg	species	1	0.25	1	0	0
Plecoptera Gen. sp.	Nemouridae Gen. sp.	Nemoura sp.	Plecoptera	Nemouridae	Nemoura	Nemoura caligula	20283	NA	nemocali	species	1	0.25	1	0	0
